image_id,n_citi,bed,bath,sqft,price
8388,316,2,1,1216,200000
8389,214,2,1,770,249900
8390,414,3,2,1332,215000
8391,2,3,2,1516,235000
8392,15,2,2,1394,245789
8394,318,3,2,1431,235000
8396,391,2,2,1070,215000
8397,0,3,2,1280,220000
8398,318,2,1,686,230000
8399,2,4,2,1798,238900
8400,140,3,2,1826,244999
8401,2,3,2,1600,229000
8402,391,2,1,1460,219000
8404,414,2,2,1279,228900
8405,38,2,2,1104,249900
8406,414,3,2,1534,255000
8407,160,3,2,2186,225000
8408,279,3,2,1630,230000
8409,2,4,2,1314,209900
8410,260,3,2,832,199000
8411,15,3,1,1008,229900
8412,117,1,1,964,245000
8413,2,3,2,1005,215000
8414,391,3,2,1324,229800
8415,318,2,1,1140,230000
8416,414,3,2,1479,229900
8418,2,4,2,1398,250000
8419,119,2,1,864,250000
8420,279,3,2,1700,249900
8421,92,3,2,1620,251000
8422,27,4,2,1962,200000
8423,194,2,1,1144,225000
8425,73,2,2,990,249000
8426,414,3,2,1368,245900
8427,391,3,2,1405,249900
8430,160,2,2,1260,250000
8431,38,2,1,672,234900
8432,38,3,1,990,224500
8433,38,2,1,1060,217500
8434,391,3,2,1377,239900
8435,361,2,1,832,224900
8436,380,2,2,1276,215000
8437,15,3,2,1238,249900
8439,38,2,1,936,234000
8440,15,3,2,1400,229000
8441,414,3,2,1790,234000
8442,414,2,1,926,210000
8443,414,3,2,1896,249900
8444,414,4,2,1520,249900
8445,391,3,2,1637,229900
8446,414,3,2,2280,195000
8447,194,2,2,1200,219000
8448,92,2,1,874,210000
8449,92,2,1,828,215000
8450,391,3,2,1344,195000
8451,120,3,2,1199,219000
8452,235,3,2,1453,229900
8453,229,3,3,2134,229800
8454,414,3,2,1650,229000
8455,361,1,1,600,209000
8456,0,3,2,1618,215000
8457,391,3,2,1756,244000
8458,15,4,2,1276,235000
8459,391,3,2,1761,249000
8461,380,2,2,1029,209000
8462,391,3,2,2176,239000
8463,27,4,2,1584,216888
8464,414,2,2,1224,223000
8465,160,4,2,1980,229900
8466,15,3,2,1040,220000
8467,194,1,2,1105,243500
8468,15,3,2,1148,220000
8470,15,3,2,1673,249900
8471,391,3,2,1176,219888
8472,38,3,2,1098,235000
8473,143,3,2,1334,242000
8474,92,3,2,1456,252500
8475,316,2,1,1050,199999
8476,229,2,2,1620,229500
8477,316,2,1,777,205000
8478,318,1,1,795,199000
8479,38,3,2,1276,249900
8480,318,3,1,912,250000
8482,316,3,2,1297,220000
8483,92,2,1,864,209900
8484,391,3,2,1911,219000
8485,0,3,2,1518,225000
8486,391,3,2,1131,225000
8487,391,3,2,1366,240900
8488,391,3,2,1689,249900
8489,318,3,2,1300,240000
8490,318,2,1,984,250000
8491,38,2,1,784,229900
8492,229,1,1,1300,205000
8493,145,3,2,847,239999
8494,27,3,2,1940,214998
8496,391,4,4,2814,289000
8497,391,4,2,2905,299000
8498,391,5,2,2343,299000
8499,391,3,2,2817,299000
8500,391,6,4,3157,299000
8501,391,4,2,2747,299000
8502,391,3,2,1777,289000
8503,391,4,2,1806,269000
8504,318,3,2,1008,285000
8505,140,4,2,1853,254950
8506,229,3,2,1865,299900
8507,15,3,2,1340,249000
8509,39,2,2,1125,299900
8510,318,2,1,999,299900
8511,318,3,2,1376,299999
8512,143,4,2,1900,299900
8513,201,3,2,820,305000
8514,160,1,1,600,299000
8515,318,2,1,800,265000
8516,15,3,2,1542,245000
8517,143,4,2,1760,280000
8518,391,4,2,1911,269000
8519,391,3,2,1420,255000
8520,182,2,2,1548,265000
8521,391,3,3,2141,299900
8522,391,5,3,2596,292000
8523,413,2,1,1009,279000
8524,143,3,2,1902,270000
8525,143,3,2,2039,299500
8526,2,5,3,1921,260000
8527,160,4,2,1749,275000
8528,235,3,2,1768,269000
8529,15,3,2,1730,259000
8530,279,3,2,2500,280000
8531,318,3,2,1099,299000
8532,143,3,2,1300,250000
8533,307,3,2,1051,299000
8534,0,3,2,1694,279000
8535,307,3,1,1460,285000
8537,2,3,3,2017,260000
8538,380,2,2,1344,270000
8539,143,4,3,2219,289000
8540,304,3,1,960,280000
8541,318,3,2,1669,270000
8542,2,4,2,1564,285000
8543,2,4,2,2038,275000
8544,15,3,2,1631,259500
8545,391,3,2,1795,255000
8546,120,2,1,1152,264500
8547,391,4,2,1726,289000
8548,391,3,2,1672,245000
8549,38,2,1,1770,259900
8550,391,4,2,2262,265000
8551,119,4,2,1468,299900
8552,143,3,2,1400,265000
8553,391,4,2,2144,299000
8554,316,4,2,1632,265000
8555,119,3,1,1036,298800
8557,316,3,2,1152,289000
8558,318,2,1,972,265000
8559,143,3,2,1266,249900
8560,143,4,2,1566,275000
8561,92,4,3,1554,259500
8562,391,4,2,2204,305000
8564,160,3,2,984,268000
8565,15,3,2,1829,260000
8566,318,2,1,840,250000
8567,15,4,2,2085,299900
8568,391,4,2,1862,280000
8569,143,4,2,1366,259900
8570,2,4,2,1972,291990
8571,391,3,2,1280,260000
8573,13,3,1,1400,298000
8574,318,3,1,966,269000
8575,318,2,1,850,275000
8576,38,3,2,1562,289200
8577,15,5,3,2033,294888
8578,391,3,2,1928,270000
8579,13,2,2,1309,249000
8580,2,5,3,2163,278000
8581,318,2,1,989,247000
8582,38,3,2,1140,299999
8583,391,4,2,2021,269900
8584,2,3,2,1576,258990
8585,316,3,2,1300,279000
8586,2,4,3,2103,255000
8587,15,2,2,1674,285000
8588,318,2,1,947,294999
8590,307,1,1,760,274900
8591,391,4,2,1537,270000
8592,160,3,2,2200,255000
8593,414,2,2,1748,245000
8594,318,2,1,869,279900
8595,391,4,2,2374,279990
8596,38,2,1,720,259900
8597,15,4,2,1976,289000
8598,318,2,1,756,295000
8599,143,3,2,1296,245500
8600,391,4,3,2200,286000
8601,318,3,2,1044,299000
8602,318,3,1,1008,265000
8603,143,3,2,1222,249000
8604,119,2,1,800,259900
8605,318,3,2,1856,285000
8606,120,1,1,1133,267000
8607,38,2,1,864,245000
8608,143,5,3,1838,299888
8609,380,2,2,1545,259000
8610,391,3,2,1788,259900
8611,318,3,2,1100,295000
8612,194,3,2,1712,255000
8613,414,4,2,1558,279000
8614,413,3,1,1088,270000
8615,143,3,2,1282,255000
8616,318,4,2,1242,259999
8617,391,4,2,1733,260000
8618,92,2,1,935,254000
8619,160,3,2,1579,279900
8620,318,4,2,1294,295000
8621,391,4,2,1705,270000
8622,318,3,2,1627,265000
8623,391,4,2,1642,249999
8624,414,2,2,1242,289000
8625,194,3,2,1306,245000
8626,391,4,2,2399,276900
8627,318,2,1,998,269000
8628,214,2,1,770,249900
8629,145,4,1,1204,299999
8630,15,2,2,1394,245789
8631,318,3,2,1306,289000
8633,391,4,2,1560,275000
8634,316,2,1,828,275000
8635,391,3,2,1770,264990
8636,413,2,1,980,299999
8637,318,3,1,1429,297800
8639,160,3,2,1200,299000
8640,194,2,2,915,269000
8641,38,2,2,1104,249900
8642,38,2,2,1098,299999
8643,414,3,2,1534,255000
8645,318,3,1,1066,295000
8646,92,3,2,1460,299999
8647,318,2,1,1024,275000
8648,92,4,3,1800,299900
8649,117,1,1,964,245000
8650,391,3,2,1735,265000
8651,279,4,3,2800,289900
8652,279,4,2,2568,284900
8653,83,2,1,704,279000
8654,318,2,1,1006,270000
8655,318,5,2,1548,299000
8656,83,2,1,952,284000
8657,2,5,2,2183,270000
8658,316,4,2,1704,259900
8659,143,4,2,2024,299900
8660,318,4,3,1702,299800
8661,2,4,2,1398,250000
8662,119,2,1,864,250000
8663,279,3,2,1700,249900
8664,92,3,2,1620,251000
8666,132,2,2,1088,259900
8667,73,2,2,990,249000
8668,38,2,2,1040,279000
8669,307,3,1,1100,302000
8670,414,3,2,1368,245900
8671,143,3,2,1380,269000
8672,318,3,2,1008,295000
8673,143,3,2,1703,274000
8674,391,3,2,1405,249900
8675,160,2,2,1260,250000
8676,15,7,4,1968,270000
8677,391,3,2,1740,304990
8678,391,4,3,1984,260000
8679,318,2,1,1014,260000
8680,391,3,2,1602,287990
8681,15,4,2,1770,299000
8682,83,2,1,1024,260000
8683,15,3,2,1238,249900
8684,160,3,2,1872,269000
8685,413,3,2,1058,259000
8686,414,3,2,1896,249900
8687,414,4,2,1520,249900
8688,318,3,2,987,305000
8689,119,3,1,1079,290000
8690,145,3,2,1256,315000
8691,182,3,2,1840,319000
8692,40,3,2,1115,339000
8693,182,5,3,2042,314500
8695,391,4,2,2905,299000
8696,391,5,2,2343,299000
8697,391,3,2,2817,299000
8698,391,6,4,3157,299000
8699,391,4,2,2747,299000
8700,182,3,1,1472,317000
8701,318,4,2,1144,349000
8702,15,4,2,2352,339950
8703,318,3,2,1348,344910
8704,229,3,2,1865,299900
8705,318,5,2,1466,349900
8707,39,2,2,1125,299900
8708,318,2,1,999,299900
8710,318,3,2,1376,299999
8711,304,3,1,987,314900
8712,143,4,2,1900,299900
8713,40,3,1,1008,308888
8714,38,3,2,1311,325000
8716,201,3,2,820,305000
8717,160,1,1,600,299000
8718,119,2,2,1206,335000
8719,214,3,2,1484,314900
8720,182,3,1,1380,345000
8721,40,3,2,1184,330000
8723,83,4,2,1395,319000
8724,391,7,3,2982,355000
8725,413,3,2,1224,335000
8726,83,2,2,1176,329000
8727,140,7,4,3617,350000
8728,38,3,2,1344,329900
8729,414,4,3,2123,315000
8730,391,3,3,2141,299900
8731,318,3,2,1530,350000
8732,119,2,1,918,355000
8733,119,2,1,720,330000
8734,143,3,2,2039,299500
8735,119,3,2,1103,355000
8736,15,3,2,2062,325000
8737,318,3,2,1099,299000
8738,15,4,3,2194,319800
8739,119,3,1,744,349950
8740,307,3,2,1051,299000
8741,145,3,2,1330,354000
8742,307,2,1,884,340000
8743,318,3,1,1087,319900
8745,304,3,1,840,319999
8746,145,3,2,1289,315000
8748,160,2,2,1229,319000
8749,119,3,1,1250,349900
8750,119,4,2,1468,299900
8751,307,3,1,1164,319900
8752,391,4,2,2144,299000
8753,119,3,1,1036,298800
8754,15,4,3,2850,350000
8755,318,3,2,1433,329900
8756,411,3,2,1628,325000
8757,304,3,2,1112,318000
8758,318,3,1,2058,349900
8759,143,5,3,2607,345000
8760,391,4,4,3098,329000
8761,304,4,2,1144,347900
8762,391,4,2,2204,305000
8765,143,3,2,2308,339900
8766,307,3,3,1644,339900
8767,15,4,2,2085,299900
8768,318,4,1,1528,350000
8770,304,3,2,1260,349900
8771,284,3,2,1600,309000
8772,201,3,1,1300,315000
8773,38,3,2,1440,329000
8774,13,3,1,1400,298000
8775,318,4,2,1774,349900
8776,214,3,2,1295,355000
8777,182,3,2,1680,315500
8778,307,3,1,1020,339900
8779,38,3,2,1638,349000
8780,38,3,2,1140,299999
8782,318,4,2,2205,340000
8783,391,4,2,2399,319000
8784,318,3,2,1128,340000
8785,318,3,1,1152,325000
8787,318,2,1,756,295000
8788,391,5,3,2490,334900
8789,251,3,2,1803,349999
8790,318,3,2,1044,299000
8791,304,3,1,900,309000
8792,391,4,2,2049,324900
8795,143,4,2,2023,324900
8796,279,3,2,2226,310000
8797,15,2,2,2236,328000
8798,119,2,1,801,350000
8799,119,3,1,1425,329000
8800,83,2,2,1225,349000
8801,318,2,1,969,319900
8802,143,5,3,1838,299888
8803,318,3,2,1388,339900
8804,318,3,2,1100,295000
8805,38,2,2,1322,329000
8806,413,2,1,992,325000
8807,145,4,2,1386,339000
8808,318,4,2,1294,295000
8810,182,4,2,1651,344888
8811,182,2,1,871,319000
8812,391,4,3,2239,313490
8813,391,4,3,2401,341990
8814,92,3,2,1656,312500
8815,414,3,2,2028,339900
8816,145,4,1,1204,299999
8817,391,3,2,1834,349000
8818,391,4,3,1938,340000
8819,413,2,2,1426,347800
8820,391,5,4,3032,330000
8822,413,2,1,980,299999
8823,318,3,1,1429,297800
8825,160,3,2,1200,299000
8826,304,4,2,1225,354000
8827,307,4,1,1288,325000
8828,318,3,2,1421,319800
8829,38,2,2,1098,299999
8831,119,3,1,1120,339900
8832,318,3,1,1066,295000
8834,92,4,3,1800,299900
8835,92,3,3,1578,350000
8836,182,3,2,1192,330000
8837,83,4,2,1442,317500
8838,15,4,2,1972,335000
8839,391,5,4,2740,346000
8840,318,3,1,1341,324900
8841,413,3,2,1339,349000
8842,131,3,2,1057,330000
8843,391,3,2,2505,309999
8844,318,5,2,1548,299000
8846,316,4,3,2640,339900
8847,92,3,2,1570,315000
8848,143,4,2,2024,299900
8849,318,4,3,1702,299800
8850,318,3,1,1282,309999
8851,38,2,1,1239,350000
8852,391,5,3,2438,348990
8853,307,3,1,1100,302000
8854,391,3,2,2182,347000
8855,119,3,2,1019,337500
8856,318,3,2,1008,295000
8857,119,2,1,927,340000
8858,318,3,2,1337,355000
8859,307,3,2,1728,350000
8860,143,5,2,2056,315000
8861,145,3,2,1620,310000
8862,15,3,2,2014,319000
8863,391,5,3,2537,351990
8864,391,3,2,1740,304990
8866,391,4,4,3098,345000
8867,15,4,2,1770,299000
8868,38,2,2,1235,315000
8869,411,3,3,1856,328700
8870,15,4,2,2287,310000
8871,318,3,2,987,305000
8872,318,4,2,1240,309000
8873,117,3,1,1200,349999
8874,318,3,2,1232,335000
8875,182,4,2,1440,329000
8876,83,3,2,1576,319900
8877,318,3,1,943,305000
8878,15,3,2,2256,299500
8879,279,4,3,2101,339000
8880,391,4,3,2703,325000
8881,119,2,1,850,310000
8882,15,3,2,1930,309750
8883,391,5,4,3480,310000
8884,318,4,3,1728,350000
8885,304,3,1,960,299900
8887,413,3,2,1984,380000
8888,92,4,3,2798,399600
8889,83,3,2,1647,372000
8890,318,4,2,1144,349000
8891,318,4,2,2043,389900
8892,119,3,1,1059,365000
8893,318,5,2,1466,349900
8894,391,4,3,2544,359900
8896,143,4,3,1937,390000
8897,15,4,3,2049,364900
8898,15,4,2,2524,405000
8899,119,4,2,1372,365000
8902,307,4,2,1811,359000
8903,182,3,1,1380,345000
8904,83,4,4,1616,389995
8905,119,3,2,1139,359000
8906,391,7,3,2982,355000
8908,92,3,2,2036,393000
8909,145,4,2,1404,369999
8910,318,5,3,2578,369000
8911,38,3,1,1356,395000
8912,140,7,4,3617,350000
8913,143,3,2,2184,380000
8914,307,3,2,1363,384900
8915,119,3,2,1678,405000
8916,318,3,2,1530,350000
8917,119,2,1,918,355000
8918,38,3,2,1689,359900
8919,119,3,1,1405,365000
8920,119,3,2,1103,355000
8921,119,3,1,744,349950
8922,119,3,2,1258,375000
8923,145,3,2,1330,354000
8924,160,3,2,1144,399000
8925,15,3,2,2175,374950
8926,318,3,1,1345,359900
8927,119,3,2,1343,393000
8928,258,3,1,1036,399900
8929,143,4,2,2650,359900
8932,258,2,2,882,379000
8933,119,3,2,1222,359000
8935,307,5,3,1923,389999
8936,119,3,2,1253,359000
8937,38,4,2,1708,399900
8938,119,5,2,1540,385000
8939,318,4,2,1627,360000
8940,381,2,1,900,399000
8941,119,3,1,1250,349900
8944,307,3,2,1540,369900
8945,182,3,4,1949,379900
8946,15,4,3,2850,350000
8947,307,3,2,1363,375000
8948,214,3,2,1392,364900
8949,318,3,1,2058,349900
8950,38,3,2,1120,369000
8951,143,5,3,2607,345000
8952,2,5,3,3069,370000
8953,182,3,2,1023,360000
8954,304,4,2,1144,347900
8956,119,3,2,1258,399000
8957,119,3,2,1403,395000
8958,119,3,2,1043,369000
8959,318,4,1,1528,350000
8961,258,2,1,916,379900
8962,119,5,2,1433,395000
8963,38,4,4,2400,365000
8964,143,4,3,2140,395000
8965,318,3,3,1560,399000
8966,304,3,2,1260,349900
8967,414,4,2,2313,399000
8968,318,4,2,1774,349900
8969,214,3,2,1295,355000
8970,38,3,2,1638,349000
8971,119,3,2,1352,369900
8972,119,3,2,953,359900
8973,318,3,2,1186,359999
8974,318,4,2,1408,389900
8975,307,4,2,1811,376000
8976,119,3,2,1653,400000
8977,38,3,2,1450,399000
8978,307,4,2,1797,389900
8979,15,3,2,2488,368900
8981,251,3,2,1803,349999
8982,83,4,2,1568,359900
8983,143,4,3,2702,358000
8984,251,4,3,2218,405000
8985,307,4,2,1260,379900
8986,119,4,2,1799,395000
8987,304,3,2,1395,399900
8988,119,4,2,1302,369900
8991,214,3,2,1643,390000
8993,83,2,2,1225,349000
8994,78,3,1,1300,399000
8995,119,3,2,953,359900
8996,160,1,1,1260,399900
8997,119,3,2,1582,359000
8999,318,3,2,1298,365000
9000,391,5,3,2707,375000
9001,143,4,3,2604,379999
9003,15,3,2,2630,365000
9004,15,4,3,2408,382000
9005,413,4,2,2234,405000
9006,304,4,2,1544,378000
9008,119,4,3,1502,390000
9010,413,2,2,1426,347800
9011,258,3,2,1170,399000
9012,307,3,2,1464,384800
9014,307,4,2,1377,399900
9015,304,4,2,1225,354000
9017,119,3,1,1059,359900
9018,119,3,2,1394,389900
9019,307,3,2,1679,387800
9020,145,3,2,1860,369800
9021,145,3,2,1530,359800
9022,258,3,1,1000,384999
9023,307,3,2,1796,365000
9024,318,4,2,2038,359900
9025,413,3,2,1770,369900
9026,119,3,2,1420,379000
9027,119,4,3,1862,389900
9028,318,4,3,1925,395000
9029,83,3,2,1406,395000
9030,307,3,2,1471,380000
9031,38,4,2,1524,399900
9032,38,3,2,1738,399900
9033,92,3,3,1578,350000
9034,131,3,2,1570,383900
9035,391,5,4,2740,346000
9036,413,3,2,1339,349000
9037,182,3,3,2222,375000
9038,304,4,2,1398,375000
9039,119,4,2,1338,359900
9040,92,4,3,2418,375000
9041,38,3,2,1455,399900
9042,304,3,2,1825,390000
9043,318,4,3,1698,390000
9044,307,3,2,1246,359000
9045,318,4,2,1895,390000
9046,316,4,3,2390,396000
9047,83,3,2,1484,385000
9048,119,4,2,1550,370000
9051,414,4,2,2161,379000
9052,391,4,3,3393,379000
9053,318,5,2,1858,399000
9054,391,3,3,3246,384900
9055,304,3,2,1040,365000
9056,143,4,3,2176,360000
9058,307,3,2,1240,395000
9059,284,3,1,2374,390000
9061,38,2,1,1239,350000
9063,391,5,3,3682,388888
9064,145,3,2,1812,369000
9065,304,4,2,1644,373500
9066,318,5,3,1880,399000
9067,279,4,2,2297,379000
9068,391,5,3,2438,348990
9069,143,3,2,1730,399000
9070,391,3,2,2182,347000
9072,318,3,2,1337,355000
9073,307,3,2,1728,350000
9074,413,4,2,1951,399000
9075,413,4,2,1611,404999
9076,38,3,3,2046,389900
9077,307,3,2,1290,390000
9078,391,5,3,2537,351990
9079,391,4,4,3098,345000
9080,182,3,3,1978,399000
9082,83,4,2,1943,449000
9083,92,4,3,2798,399600
9086,307,4,3,1910,449999
9087,258,3,2,1465,410000
9088,307,3,2,1690,429900
9089,307,3,2,1748,420000
9090,15,4,2,2524,405000
9091,79,3,2,1626,436085
9092,318,5,3,2742,455000
9093,119,5,3,2268,424900
9095,318,4,2,2024,429900
9096,38,3,1,1356,395000
9097,258,3,2,1222,414990
9098,258,5,2,1386,450000
9099,119,4,3,1567,425000
9100,299,3,2,1084,449000
9101,79,3,2,1096,454900
9103,119,3,2,1678,405000
9104,307,5,3,2544,454900
9105,307,5,3,2554,455000
9106,307,5,3,2554,455000
9107,307,5,3,2554,455000
9108,119,4,2,2272,429900
9109,258,3,2,1100,429900
9110,119,4,3,1596,454999
9111,119,4,3,1751,419000
9112,160,3,2,1144,399000
9113,304,3,2,1587,429900
9114,258,3,2,1379,415000
9115,119,3,1,945,450000
9116,119,4,2,1913,435000
9117,258,3,1,1036,399900
9119,119,3,2,1419,430888
9120,119,4,3,1726,419888
9121,119,3,2,1172,424999
9122,258,3,2,1080,449900
9123,307,3,2,1803,440000
9124,413,3,2,1882,423500
9125,258,3,1,1150,442000
9126,38,4,2,1708,399900
9128,381,2,1,900,399000
9129,318,3,2,1855,445000
9131,304,3,1,1484,409000
9132,307,4,4,1794,410000
9133,119,3,2,1596,449900
9134,131,3,2,1567,409000
9135,414,4,4,3579,425000
9136,307,4,2,1650,420000
9137,119,3,2,1258,399000
9139,413,6,3,2639,449950
9141,304,4,2,1931,439000
9142,119,5,2,1433,395000
9143,143,4,3,2140,395000
9144,411,2,2,1819,419900
9145,251,3,2,2684,450000
9146,318,3,3,1560,399000
9147,414,4,2,2313,399000
9148,145,4,3,1946,419900
9149,222,3,1,939,415000
9150,182,3,3,1852,449000
9151,258,4,2,1150,439900
9152,38,2,2,2020,439900
9153,119,3,2,1560,430000
9154,119,3,2,1653,400000
9155,119,4,3,2292,410000
9156,38,3,2,1450,399000
9157,131,3,2,1488,419900
9158,304,4,3,2041,419000
9159,38,4,2,1504,429000
9161,119,3,2,1617,424000
9162,391,5,4,3682,417000
9164,119,3,2,1754,449900
9165,119,4,2,1799,395000
9166,304,3,2,1395,399900
9167,79,2,1,1010,425000
9169,413,4,3,2062,439000
9170,78,3,1,1300,399000
9171,15,5,4,2823,410000
9172,160,1,1,1260,399900
9173,145,5,3,2244,455000
9174,304,4,2,1832,435000
9175,258,3,1,992,432900
9176,318,4,2,1821,419900
9177,145,3,2,1621,409900
9178,413,4,2,2234,405000
9180,15,5,3,2467,442000
9181,258,2,1,1158,415000
9182,119,4,2,1644,420000
9183,251,4,2,2339,445000
9184,119,3,2,1604,453000
9185,304,3,0,1648,450000
9186,258,3,2,1170,399000
9187,38,5,2,2488,449900
9188,119,4,3,1764,419800
9189,143,4,3,3169,449500
9190,307,4,2,1377,399900
9192,119,4,2,1974,425900
9193,307,4,2,1939,429800
9195,258,3,1,1458,449000
9196,318,4,2,2353,455000
9197,318,4,3,1925,395000
9198,304,3,3,1897,425000
9199,40,4,3,2124,449000
9200,83,3,2,1406,395000
9201,38,4,2,1524,399900
9202,38,3,2,1738,399900
9203,78,3,1,1380,439880
9204,38,3,2,1455,399900
9205,258,2,1,1098,430000
9206,143,4,2,2322,415000
9207,316,4,3,2390,396000
9208,251,4,3,2024,449910
9209,318,5,3,1985,424990
9210,318,5,3,1985,424990
9211,119,3,1,1729,399900
9212,38,4,2,2948,435000
9214,318,5,2,1858,399000
9215,318,4,3,2331,445000
9216,119,4,2,1417,438000
9217,307,3,2,1240,395000
9219,391,4,3,2498,410000
9221,119,5,2,2225,439000
9223,318,5,3,1880,399000
9224,143,3,2,1730,399000
9225,307,4,3,1635,439888
9226,413,4,2,1951,399000
9227,413,4,2,1611,404999
9228,83,5,3,2513,435000
9229,414,3,2,1706,425000
9230,258,3,2,1470,431080
9231,119,3,2,1322,430000
9232,182,3,3,1978,399000
9233,2,3,2,4680,425000
9234,222,3,1,1145,430000
9235,413,4,3,1952,449000
9236,258,4,2,1318,454900
9238,413,5,2,2377,425000
9239,119,5,3,2017,424888
9241,38,2,2,1174,444900
9243,38,3,2,1566,399900
9244,117,3,2,1172,439900
9245,258,3,1,1400,399900
9246,38,3,2,2180,399900
9247,119,3,2,2323,455000
9248,307,4,3,1895,439000
9249,36,3,2,1859,429900
9250,119,3,2,1771,408000
9251,117,3,2,1494,429900
9252,182,4,4,2736,448000
9253,413,4,3,1781,395000
9254,413,3,2,1837,398000
9255,316,4,2,2621,439000
9256,79,3,2,1789,451380
9257,316,3,2,1600,449000
9258,318,4,3,2223,448000
9259,258,3,1,1081,430000
9260,79,3,2,1732,443880
9261,414,2,3,2086,399000
9262,229,3,2,2292,439500
9263,258,3,1,1144,450000
9264,119,5,2,2225,430000
9265,316,4,3,2808,419900
9266,414,3,2,2156,415000
9267,119,4,3,1764,418000
9268,307,3,2,1488,395000
9270,318,3,2,1431,399000
9271,307,3,2,1682,419900
9272,318,3,2,1821,419900
9273,318,3,2,1662,397500
9274,83,4,2,1943,449000
9275,119,3,2,2758,480000
9276,304,4,2,1862,445000
9277,38,4,3,2009,499900
9278,79,3,2,1240,479980
9280,38,3,3,2599,459000
9281,79,4,2,2385,500000
9282,119,3,2,1872,460000
9284,307,4,3,1910,449999
9285,258,4,3,2015,498800
9286,318,5,3,2742,455000
9287,258,3,2,1428,459000
9288,38,3,2,1902,499900
9289,318,4,3,2649,497000
9290,38,3,2,2511,489900
9291,258,5,2,1386,450000
9292,299,3,2,1084,449000
9293,201,3,3,2014,489000
9294,304,3,2,1450,489000
9295,79,3,2,1096,454900
9297,307,5,3,2544,454900
9298,307,5,3,2557,457500
9299,307,5,3,2554,455000
9300,307,5,3,2661,462500
9301,307,5,3,2554,455000
9302,307,5,3,2554,455000
9304,119,4,3,1596,454999
9305,79,3,2,2289,505000
9306,119,4,3,2875,498900
9307,411,3,2,2502,489101
9308,119,4,3,2809,499999
9309,145,4,2,2181,469000
9310,119,3,1,945,450000
